시도별,경제활동별,항목,단위,1985 년,1986 년,1987 년,1988 년,1989 년,1990 년,1991 년,1992 년,1993 년,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년,Unnamed: 43
전국,숙박 및 음식점업,실질기여도,,,0.23,0.24,0.24,0.29,0.16,0.28,0.23,0.18,0.29,0.23,0.19,0.1,-0.27,0.54,0.14,0.22,0.17,-0.03,0.0,-0.03,0.05,0.1,0.03,-0.03,0.05,-0.03,0.03,-0.02,0.03,0.03,0.1,0.01,0.09,0.09,-0.44,0.11,0.28,0.04,
전국,정보통신업,명목,,2274519.0,2612372.0,3181253.0,3785254.0,4396040.0,5576327.0,6852179.0,7870866.0,9093997.0,11173673.0,13299469.0,16465502.0,18574080.0,20297435.0,24002591.0,28381736.0,35262983.0,39862311.0,42928894.0,43666475.0,47086254.0,48613894.0,50646330.0,52256617.0,54945538.0,57509258.0,58479568.0,61125828.0,64418282.0,67420952.0,70815985.0,76116591.0,79003903.0,82472399.0,86416978.0,91587162.0,104831896.0,106130370.0,108299887.0,
전국,정보통신업,실질,,2437572.0,2727286.0,3243912.0,3717310.0,4348299.0,5274697.0,6408632.0,7265863.0,8341417.0,10208939.0,12096279.0,14662206.0,16887306.0,18105842.0,21844631.0,28561790.0,34577881.0,39893583.0,43710541.0,47568914.0,50680123.0,52934259.0,55371224.0,58148305.0,59872223.0,63026481.0,63883338.0,66074086.0,70130207.0,71557800.0,72296424.0,76614431.0,79422975.0,83533454.0,87858204.0,91587162.0,99906236.0,102233178.0,102897454.0,
전국,정보통신업,실질기여도,,,0.29,0.45,0.36,0.42,0.54,0.56,0.36,0.4,0.61,0.53,0.62,0.49,0.24,0.75,1.2,0.88,0.73,0.47,0.43,0.3,0.21,0.21,0.22,0.13,0.23,0.06,0.14,0.25,0.08,0.04,0.24,0.15,0.21,0.21,0.18,0.4,0.11,0.03,
전국,금융 및 보험업,명목,,3253299.0,3941301.0,4712732.0,6435418.0,8039088.0,9022299.0,11112146.0,13903445.0,15391479.0,18838379.0,22815814.0,27291667.0,30329360.0,30653037.0,34542081.0,33458136.0,39275279.0,49882824.0,50994990.0,49822824.0,53549391.0,56699809.0,64240705.0,67805002.0,70495742.0,77780806.0,83451308.0,81021140.0,78750318.0,83351660.0,87617237.0,88780654.0,96136999.0,103180950.0,103089971.0,109971810.0,124007753.0,136422913.0,138607979.0,
전국,금융 및 보험업,실질,,6688892.0,7718288.0,9793718.0,12553587.0,14419036.0,15812128.0,18223221.0,20601113.0,24016127.0,27114070.0,31175037.0,33503929.0,34560673.0,33251615.0,36392844.0,36023563.0,39545851.0,47875722.0,47126998.0,46548807.0,49768302.0,51506859.0,58197946.0,62540882.0,67241139.0,68744728.0,70401468.0,73718067.0,76821690.0,81603074.0,87170021.0,88549249.0,92073212.0,97169491.0,100138613.0,109971810.0,117397838.0,120608589.0,121667261.0,
전국,금융 및 보험업,실질기여도,,,0.53,0.96,1.03,0.62,0.45,0.65,0.56,0.78,0.6,0.72,0.37,0.17,-0.2,0.52,-0.06,0.48,1.12,-0.1,-0.07,0.36,0.19,0.7,0.42,0.42,0.13,0.14,0.27,0.23,0.31,0.35,0.08,0.19,0.27,0.16,0.5,0.36,0.15,0.05,
전국,부동산업,명목,,4064478.0,4912603.0,5642305.0,6665873.0,7921081.0,11071992.0,14756910.0,18045638.0,22823184.0,28671003.0,32307919.0,38766468.0,47085732.0,51432755.0,49307343.0,56431234.0,61181030.0,64705093.0,69617696.0,73580658.0,77466550.0,82118498.0,87575270.0,92424043.0,97320724.0,98058896.0,101941004.0,106120059.0,111255744.0,118800665.0,126183913.0,134658094.0,141339940.0,148252448.0,153091189.0,160980222.0,162608517.0,158265545.0,159974744.0,
전국,부동산업,실질,,26318090.0,28721768.0,31003588.0,34337145.0,37812799.0,41424804.0,46508520.0,50447948.0,54878522.0,60047507.0,65254201.0,71129748.0,79001628.0,84677991.0,87807769.0,93637459.0,99805587.0,100729801.0,104440574.0,107701750.0,112656303.0,117947295.0,120326883.0,122847126.0,125220404.0,123740320.0,127320427.0,126603738.0,127961897.0,133172713.0,136464122.0,142833771.0,147429303.0,152355705.0,155394674.0,160980222.0,163682389.0,160452261.0,160805587.0,
전국,부동산업,실질기여도,,,0.4,0.35,0.47,0.44,0.43,0.64,0.49,0.54,0.65,0.63,0.63,0.84,0.6,0.34,0.53,0.55,0.08,0.29,0.25,0.36,0.37,0.16,0.16,0.15,-0.09,0.2,-0.04,0.08,0.29,0.18,0.34,0.24,0.24,0.15,0.27,0.13,-0.14,0.01,
전국,사업서비스업,명목,,2338619.0,2993889.0,3547768.0,4248356.0,5432607.0,7312146.0,9899626.0,12064737.0,14685347.0,18180822.0,21372159.0,23325248.0,27622603.0,29041513.0,28806712.0,32741340.0,33882311.0,38471114.0,46809130.0,51098762.0,53134202.0,60705220.0,66499946.0,75184601.0,78442568.0,86971529.0,91772269.0,96950197.0,104233512.0,111889880.0,122343543.0,127925451.0,134431191.0,145375520.0,156134385.0,158368929.0,167024431.0,179005336.0,190418405.0,
전국,사업서비스업,실질,,11161801.0,13260160.0,14765621.0,17127891.0,19659861.0,21413016.0,24908173.0,27729651.0,31426024.0,34128408.0,36378262.0,40383897.0,44790356.0,46315552.0,52641949.0,58319066.0,60866892.0,65645988.0,73610467.0,77804254.0,83435601.0,91404999.0,99171048.0,103592751.0,103933438.0,109139763.0,113897957.0,116550396.0,124413185.0,131720325.0,139103235.0,144278702.0,147306004.0,154444011.0,161323247.0,158368929.0,160552196.0,164731053.0,169272596.0,
전국,사업서비스업,실질기여도,,,0.47,0.31,0.44,0.41,0.28,0.56,0.44,0.55,0.38,0.31,0.51,0.5,0.17,0.71,0.5,0.21,0.36,0.57,0.3,0.39,0.51,0.49,0.26,0.02,0.31,0.27,0.15,0.43,0.39,0.38,0.26,0.15,0.34,0.32,-0.14,0.11,0.2,0.21,
전국,"전문, 과학 및 기술 서비스업",명목,,1547150.0,1911340.0,2081675.0,2258392.0,2897935.0,3910841.0,5554537.0,6982168.0,8758818.0,10827696.0,12379581.0,12876327.0,14694741.0,15974248.0,16808580.0,18811318.0,19879143.0,22684498.0,28387544.0,30555302.0,30357786.0,35450312.0,37955267.0,43674543.0,46981275.0,49438063.0,51603227.0,54010823.0,57547739.0,61099183.0,66761670.0,69062733.0,71443432.0,76531870.0,82935922.0,89485860.0,98800297.0,106328139.0,111731442.0,
전국,"전문, 과학 및 기술 서비스업",실질,,10381852.0,11970437.0,12425759.0,13950349.0,16013783.0,17788496.0,20515837.0,22686689.0,25627196.0,27103329.0,28032222.0,29473883.0,32229903.0,32932648.0,35226383.0,38519796.0,40879453.0,43708953.0,47752230.0,49840602.0,53849474.0,60698520.0,63067730.0,64897975.0,65952146.0,64655276.0,65626007.0,66492009.0,70210178.0,74004231.0,78557431.0,80589622.0,79644723.0,82586488.0,85932544.0,89485860.0,93317805.0,96234112.0,98044419.0,
전국,"전문, 과학 및 기술 서비스업",실질기여도,,,0.25,0.07,0.2,0.22,0.18,0.28,0.23,0.31,0.15,0.09,0.14,0.24,0.06,0.2,0.26,0.17,0.19,0.26,0.14,0.26,0.39,0.13,0.1,0.06,-0.07,0.05,0.05,0.2,0.2,0.23,0.1,-0.04,0.14,0.15,0.17,0.19,0.14,0.09,
전국,"사업시설 관리, 사업 지원 및 임대 서비스업",명목,,791469.0,1082549.0,1466093.0,1989964.0,2534672.0,3401305.0,4345089.0,5082569.0,5926529.0,7353126.0,8992578.0,10448921.0,12927862.0,13067265.0,11998132.0,13930022.0,14003168.0,15786616.0,18421586.0,20543460.0,22776416.0,25254908.0,28544679.0,31510058.0,31461293.0,37533466.0,40169042.0,42939374.0,46685773.0,50790697.0,55581873.0,58862718.0,62987759.0,68843650.0,73198463.0,68883069.0,68224134.0,72677197.0,78686963.0,
전국,"사업시설 관리, 사업 지원 및 임대 서비스업",실질,,2444279.0,3070923.0,3828909.0,4644198.0,5330286.0,5673673.0,6664381.0,7482859.0,8518224.0,9608148.0,10689354.0,12729896.0,14363741.0,15052821.0,18340809.0,20687497.0,21100422.0,23035788.0,26784579.0,28857015.0,30599894.0,32230858.0,37047306.0,39465933.0,38887075.0,44885827.0,48532639.0,50292061.0,54415128.0,57925959.0,60791097.0,63880707.0,67672481.0,71835997.0,75357235.0,68883069.0,67234391.0,68475791.0,71241014.0,
전국,"사업시설 관리, 사업 지원 및 임대 서비스업",실질기여도,,,0.22,0.24,0.24,0.19,0.09,0.28,0.21,0.24,0.23,0.21,0.37,0.26,0.11,0.51,0.25,0.04,0.17,0.31,0.16,0.13,0.12,0.36,0.16,-0.04,0.38,0.22,0.1,0.23,0.19,0.15,0.16,0.19,0.2,0.17,-0.31,-0.08,0.06,0.13,
전국,"공공 행정, 국방 및 사회보장 행정",명목,,4845959.0,5642272.0,6488458.0,7148615.0,8352846.0,10201446.0,12765771.0,15286477.0,17625852.0,19720063.0,22394954.0,24646580.0,27610995.0,29089154.0,31445641.0,33365158.0,36760824.0,40763242.0,44590381.0,49105567.0,53554771.0,56976504.0,61153499.0,67550216.0,71656658.0,74314712.0,78596908.0,84014205.0,88498372.0,93248039.0,97864031.0,102498995.0,108828755.0,116173887.0,123624622.0,129835019.0,138025969.0,148486377.0,155610627.0,
전국,"공공 행정, 국방 및 사회보장 행정",실질,,31178573.0,33336199.0,35399452.0,36657587.0,38857812.0,41391865.0,44031098.0,47803806.0,50616328.0,52230387.0,55534706.0,58215251.0,61483436.0,63587868.0,67811002.0,69029679.0,71228622.0,72888576.0,75453200.0,78422103.0,82525344.0,85450612.0,88645700.0,91944970.0,95371548.0,96976788.0,99364723.0,102909578.0,105686602.0,108848160.0,111513140.0,114414330.0,117463263.0,120625118.0,126062854.0,129835019.0,134423411.0,138232519.0,142310162.0,
전국,"공공 행정, 국방 및 사회보장 행정",실질기여도,,,0.36,0.32,0.18,0.28,0.31,0.31,0.42,0.31,0.17,0.32,0.24,0.27,0.17,0.34,0.09,0.16,0.12,0.18,0.2,0.27,0.19,0.2,0.2,0.21,0.1,0.13,0.19,0.15,0.17,0.14,0.15,0.15,0.15,0.26,0.18,0.22,0.18,0.19,
전국,교육 서비스업,명목,,3789573.0,4343948.0,5000038.0,5851760.0,7048597.0,8725805.0,10498517.0,12521861.0,14537500.0,16804711.0,19423422.0,21695591.0,23379372.0,24307790.0,25556406.0,27811498.0,31346952.0,35229925.0,40203980.0,44619627.0,47448273.0,51989981.0,56335755.0,62292284.0,64488068.0,66354499.0,69041209.0,71302631.0,73941128.0,76846159.0,79799912.0,81849484.0,83890204.0,87457635.0,90905790.0,90793567.0,96692912.0,102160361.0,104385188.0,
전국,교육 서비스업,실질,,29656555.0,31693665.0,33175720.0,35334945.0,36856662.0,38905349.0,40841256.0,42258901.0,44461855.0,46940893.0,47797002.0,48170206.0,49875376.0,51734692.0,52855262.0,55710054.0,58271280.0,61170979.0,64964628.0,67793479.0,68068096.0,71774059.0,74977788.0,76046461.0,78127966.0,79294486.0,81303988.0,82972413.0,84922110.0,85400711.0,86558877.0,87528660.0,88330438.0,90609832.0,91508488.0,90793567.0,95511790.0,99339883.0,100010272.0,
전국,교육 서비스업,실질기여도,,,0.28,0.18,0.25,0.16,0.22,0.2,0.14,0.22,0.24,0.08,0.03,0.15,0.15,0.09,0.22,0.19,0.21,0.27,0.2,0.02,0.26,0.22,0.07,0.14,0.08,0.12,0.1,0.11,0.03,0.06,0.05,0.04,0.11,0.04,-0.03,0.23,0.17,0.03,
전국,보건업 및 사회복지 서비스업,명목,,1617131.0,1836422.0,2042505.0,2473986.0,3011336.0,4019957.0,5046692.0,6084868.0,7161133.0,8189866.0,9743827.0,11443601.0,12938273.0,14091888.0,15292311.0,16524677.0,21704702.0,22992469.0,25227124.0,27732351.0,30992719.0,34325273.0,38571022.0,41773746.0,47239165.0,51020392.0,53986145.0,58074917.0,61688499.0,66625976.0,71624405.0,77554683.0,84375189.0,92062695.0,102220390.0,106817291.0,114962760.0,123970187.0,132217032.0,
전국,보건업 및 사회복지 서비스업,실질,,11522432.0,12432281.0,13254004.0,15590123.0,16793581.0,18416599.0,19790749.0,21470634.0,23618132.0,26350297.0,28216772.0,29925321.0,31779231.0,31835064.0,33149626.0,33409923.0,33210432.0,34345083.0,36098968.0,38138826.0,40822018.0,43409819.0,46788861.0,48486035.0,52237894.0,55754678.0,59643849.0,63849427.0,67968464.0,72815608.0,76274046.0,81515510.0,86874622.0,94383800.0,104512593.0,106817291.0,112976787.0,119486384.0,125047371.0,
전국,보건업 및 사회복지 서비스업,실질기여도,,,0.14,0.11,0.28,0.12,0.17,0.14,0.17,0.21,0.25,0.15,0.13,0.14,0.0,0.1,0.02,-0.01,0.1,0.14,0.16,0.21,0.2,0.25,0.12,0.27,0.25,0.26,0.26,0.25,0.28,0.19,0.28,0.28,0.38,0.49,0.11,0.3,0.3,0.25,
전국,문화 및 기타서비스업,명목,,2192245.0,2511230.0,2927583.0,3482541.0,4089076.0,5392867.0,6661805.0,8286930.0,9231910.0,10504169.0,12378196.0,13737430.0,15077896.0,15784321.0,17336229.0,18972427.0,21077669.0,23732465.0,25490187.0,26790047.0,28490803.0,30783223.0,33826492.0,36368456.0,38407142.0,40219511.0,42255468.0,44600338.0,46428226.0,48430967.0,50291381.0,54346552.0,54807883.0,58762500.0,61579855.0,58078000.0,61475301.0,67346835.0,72309210.0,
전국,문화 및 기타서비스업,실질,,10607732.0,12114897.0,13895841.0,15603104.0,16892481.0,20402305.0,22089594.0,24476229.0,25410817.0,26663294.0,29245503.0,30893437.0,32120509.0,32440361.0,35697910.0,39497023.0,42747653.0,46981573.0,47915536.0,47500061.0,49850252.0,53146160.0,57017457.0,57971844.0,59643652.0,60318105.0,60579649.0,61190961.0,61873681.0,62071570.0,61505160.0,63763494.0,61448550.0,62451546.0,63582966.0,58078000.0,60254486.0,63709733.0,65814576.0,
전국,문화 및 기타서비스업,실질기여도,,,0.33,0.34,0.28,0.19,0.49,0.21,0.28,0.11,0.14,0.26,0.15,0.11,0.03,0.28,0.3,0.23,0.28,0.06,-0.03,0.14,0.19,0.21,0.05,0.09,0.03,0.01,0.03,0.03,0.01,-0.03,0.11,-0.11,0.05,0.05,-0.26,0.11,0.16,0.1,
전국,"수도, 하수 및 폐기물 처리, 원료 재생업",명목,,201106.0,258121.0,298181.0,335979.0,410815.0,464520.0,604239.0,896741.0,1114210.0,1402476.0,1601034.0,1886250.0,2152380.0,2338993.0,2764703.0,3113740.0,3476029.0,3895765.0,4170280.0,4621384.0,4843879.0,5150881.0,5538569.0,5977741.0,6504440.0,6477249.0,6794222.0,7274650.0,7805519.0,8461584.0,9552951.0,10910252.0,11014533.0,12311409.0,13171695.0,14139500.0,14540934.0,15055317.0,14837440.0,
전국,"수도, 하수 및 폐기물 처리, 원료 재생업",실질,,2073075.0,2527654.0,2765925.0,2925853.0,3459532.0,3639854.0,4304285.0,5824799.0,6328676.0,7043477.0,6641031.0,6735451.0,6859619.0,6714894.0,7847912.0,8421572.0,9190152.0,9974568.0,10360243.0,10379213.0,10595510.0,11855460.0,12417858.0,12204512.0,13734321.0,12078643.0,12537467.0,13026618.0,13718796.0,14458574.0,15078228.0,15530347.0,13711149.0,13862869.0,14057455.0,14139500.0,14331183.0,14119120.0,14209521.0,
전국,"수도, 하수 및 폐기물 처리, 원료 재생업",실질기여도,,,0.05,0.02,0.01,0.04,0.01,0.04,0.08,0.03,0.04,-0.02,0.0,0.01,-0.01,0.07,0.03,0.04,0.04,0.02,0.0,0.01,0.06,0.02,-0.01,0.06,-0.06,0.02,0.02,0.03,0.03,0.02,0.02,-0.07,0.01,0.01,0.0,0.01,-0.01,0.0,
전국,"예술, 스포츠 및 여가관련 서비스",명목,,612530.0,555902.0,590535.0,695009.0,939674.0,1226940.0,1558332.0,2044214.0,2291373.0,2672413.0,3483374.0,3794245.0,4034352.0,4184693.0,4737402.0,5251080.0,6424222.0,7866527.0,8230282.0,9049566.0,9495415.0,10263121.0,11572374.0,12388476.0,13096706.0,13754391.0,14547572.0,15231831.0,15866016.0,16266110.0,16608911.0,17757870.0,17831549.0,20006504.0,21142718.0,18085951.0,21030401.0,24253411.0,26974825.0,
전국,"예술, 스포츠 및 여가관련 서비스",실질,,1397243.0,1536687.0,1695027.0,1924228.0,2219229.0,2691583.0,3247733.0,3777919.0,4181238.0,4535350.0,5443519.0,6049196.0,6506812.0,7052938.0,8173679.0,10133486.0,12195265.0,14616059.0,14271766.0,15177554.0,15776742.0,16961956.0,18668423.0,19339148.0,20018270.0,20627427.0,19926601.0,19604038.0,19372083.0,18727588.0,18014606.0,18926955.0,18564878.0,20383856.0,21337005.0,18085951.0,20700941.0,23311508.0,24978296.0,
전국,"예술, 스포츠 및 여가관련 서비스",실질기여도,,,0.07,0.05,0.06,0.07,0.11,0.12,0.1,0.07,0.06,0.14,0.08,0.06,0.06,0.12,0.18,0.16,0.17,-0.02,0.06,0.04,0.07,0.1,0.04,0.04,0.03,-0.03,-0.02,-0.01,-0.03,-0.04,0.05,-0.02,0.09,0.05,-0.16,0.13,0.12,0.07,
전국,"협회 및 단체, 수리 및 기타 개인 서비스업",명목,,1378609.0,1697207.0,2038867.0,2451553.0,2738587.0,3701407.0,4499234.0,5345975.0,5826327.0,6429280.0,7293788.0,8056935.0,8891164.0,9260635.0,9834124.0,10607607.0,11177418.0,11970173.0,13089625.0,13119097.0,14151509.0,15369221.0,16715549.0,18002239.0,18805996.0,19987871.0,20913674.0,22093857.0,22756691.0,23703273.0,24129519.0,25678430.0,25961801.0,26444587.0,27265442.0,25852549.0,25903966.0,28038107.0,30496945.0,
전국,"협회 및 단체, 수리 및 기타 개인 서비스업",실질,,7555158.0,8685465.0,10157004.0,11465166.0,12026131.0,14784724.0,15214848.0,16066747.0,16128709.0,16502779.0,17946051.0,18652564.0,19170775.0,18862327.0,19932434.0,20960073.0,21372805.0,22358911.0,23304911.0,21967800.0,23427850.0,24411822.0,25945305.0,26326494.0,26128290.0,27267412.0,27807169.0,28334780.0,28708358.0,29030596.0,28803640.0,29661902.0,29251438.0,28153566.0,28107013.0,25852549.0,25222362.0,26282032.0,26651801.0,
전국,"협회 및 단체, 수리 및 기타 개인 서비스업",실질기여도,,,0.22,0.26,0.2,0.08,0.36,0.05,0.1,0.01,0.04,0.14,0.06,0.04,-0.03,0.09,0.08,0.03,0.07,0.06,-0.09,0.09,0.06,0.09,0.02,-0.01,0.07,0.03,0.03,0.02,0.02,-0.01,0.04,-0.02,-0.05,0.0,-0.11,-0.03,0.05,0.02,
서울특별시,지역내총생산(시장가격),명목,,23894954.0,28300476.0,33326065.0,39099738.0,45269775.0,55301191.0,67241255.0,76204066.0,87267780.0,100628944.0,115489968.0,126685169.0,138846634.0,138569635.0,150844167.0,171126042.0,185951016.0,207221485.0,220525293.0,227984560.0,240165211.0,254845589.0,277068235.0,293244064.0,305877383.0,326942113.0,339841574.0,348077389.0,355173174.0,365436782.0,386818107.0,407074525.0,427092668.0,451385832.0,465940680.0,472863219.0,507460707.0,528484481.0,547617706.0,
서울특별시,지역내총생산(시장가격),실질,,84551426.0,93984779.0,107015808.0,118718686.0,128135239.0,141429904.0,154609161.0,166740762.0,179822791.0,190793490.0,203696853.0,215433991.0,226124622.0,217654575.0,236996716.0,261575370.0,273292508.0,292063517.0,296817704.0,301533949.0,314613195.0,328443613.0,348285726.0,356180881.0,361203536.0,373707627.0,385357097.0,390618905.0,398144419.0,404439495.0,416886307.0,431299923.0,442507582.0,460496443.0,475206455.0,472863219.0,491388714.0,504359507.0,508134358.0,
서울특별시,지역내총생산(시장가격),실질기여도,,,11.16,13.87,10.94,7.93,10.38,9.32,7.85,7.85,6.1,6.76,5.76,4.96,-3.75,8.89,10.37,4.48,6.87,1.63,1.59,4.34,4.4,6.04,2.27,1.41,3.46,3.12,1.37,1.93,1.58,3.08,3.46,2.6,4.07,3.19,-0.49,3.92,2.64,0.75,
서울특별시,순생산물세,명목,,2341514.0,2793608.0,3209075.0,3718180.0,4645930.0,5103423.0,5579124.0,5921993.0,6514795.0,7579450.0,8009020.0,8767824.0,9965244.0,7566263.0,11730144.0,14170025.0,15374666.0,18013149.0,19084908.0,17583223.0,20626756.0,21622479.0,23479968.0,24755307.0,25164477.0,26723030.0,28079551.0,27219764.0,26917929.0,27966817.0,30887314.0,32846961.0,35626991.0,38216075.0,37570003.0,43540623.0,48741876.0,44705922.0,40908945.0,
서울특별시,순생산물세,실질,,9923180.0,10870651.0,12329258.0,13604174.0,14811038.0,15102963.0,15740976.0,20226329.0,20632014.0,22392605.0,22644771.0,23388634.0,24740870.0,16496363.0,21032721.0,25012285.0,25012148.0,25967992.0,26574871.0,24956267.0,28922678.0,29987992.0,31979842.0,32063415.0,31864233.0,32410445.0,35153723.0,33776427.0,33870184.0,35373131.0,37923901.0,39706266.0,40663284.0,41585946.0,42579018.0,43540623.0,46100069.0,44695422.0,42847209.0,
서울특별시,순생산물세,실질기여도,,,0.94,1.32,1.0,0.84,0.2,0.39,2.36,0.16,0.64,0.08,0.23,0.4,-2.39,1.5,1.47,0.0,0.32,0.2,-0.53,1.23,0.32,0.56,0.02,-0.05,0.14,0.69,-0.32,0.02,0.34,0.55,0.38,0.19,0.19,0.2,0.18,0.54,-0.29,-0.35,
서울특별시,총부가가치(기초가격),명목,,21553440.0,25506868.0,30116990.0,35381558.0,40623845.0,50197768.0,61662131.0,70282073.0,80752985.0,93049494.0,107480948.0,117917345.0,128881390.0,131003372.0,139114023.0,156956017.0,170576350.0,189208336.0,201440385.0,210401337.0,219538455.0,233223110.0,253588267.0,268488757.0,280712906.0,300219083.0,311762023.0,320857625.0,328255245.0,337469965.0,355930793.0,374227564.0,391465677.0,413169757.0,428370677.0,429322596.0,458718831.0,483778559.0,506708761.0,
서울특별시,총부가가치(기초가격),실질,,75516737.0,84074087.0,95772174.0,106306213.0,114633280.0,127628878.0,140183072.0,148563781.0,160950748.0,170454244.0,182764720.0,193633093.0,203123933.0,200160831.0,215796663.0,236620932.0,248177276.0,265904828.0,270053664.0,276309525.0,285626258.0,298373666.0,316232951.0,323988739.0,329164257.0,341074896.0,350083812.0,356529886.0,363897404.0,368798669.0,378885295.0,391576554.0,401816701.0,418808238.0,432498943.0,429322596.0,445288645.0,459733164.0,465248743.0,
서울특별시,총부가가치(기초가격),실질기여도,,,10.22,12.54,9.94,7.09,10.17,8.93,5.48,7.69,5.46,6.68,5.53,4.56,-1.35,7.39,8.9,4.48,6.55,1.42,2.12,3.11,4.08,5.48,2.24,1.46,3.32,2.43,1.69,1.9,1.24,2.53,3.08,2.4,3.88,2.99,-0.68,3.38,2.93,1.1,
서울특별시,"농업, 임업 및 어업",명목,,148372.0,280904.0,292485.0,294933.0,397444.0,346824.0,383276.0,369082.0,311927.0,416848.0,392127.0,413571.0,514985.0,478821.0,463151.0,481304.0,383282.0,312524.0,327836.0,284637.0,335880.0,327932.0,322700.0,401067.0,462614.0,451992.0,450423.0,488063.0,403362.0,356542.0,356844.0,382607.0,382816.0,405039.0,372812.0,403880.0,406607.0,328391.0,376515.0,
서울특별시,"농업, 임업 및 어업",실질,,753285.0,1473996.0,1386769.0,1256605.0,1613200.0,1408171.0,1245406.0,1214001.0,974317.0,1086443.0,1023563.0,943289.0,1098121.0,1014162.0,939904.0,1014270.0,798582.0,590916.0,606895.0,482547.0,613759.0,638069.0,663492.0,803928.0,714119.0,670534.0,634319.0,729819.0,631867.0,607911.0,466953.0,394361.0,360839.0,417858.0,435360.0,403880.0,474102.0,424850.0,447505.0,
서울특별시,"농업, 임업 및 어업",실질기여도,,,0.59,-0.06,-0.08,0.21,-0.11,-0.07,-0.01,-0.1,0.04,-0.02,-0.03,0.05,-0.03,-0.03,0.02,-0.06,-0.05,0.0,-0.03,0.03,0.01,0.01,0.02,-0.02,-0.01,-0.01,0.02,-0.02,0.0,-0.02,-0.01,-0.01,0.01,0.0,-0.01,0.01,-0.01,0.0,
